index,title,content,starRating
1741,Corespunde asteptarilor,"acumulator extern cumparat de la eastcom pe emag marketplace. daca este complet incarcat, se poate incarca cu el de 4 ori un telefon samsung galaxy s4 mini cu acumulator de 1900 mah. incarcarea telefonului este poate chiar mai rapida decat de la priza. (este doar o impresie subiectiva.)    incarcarea power bank-ului se realizeaza usor. daca se foloseste un incarcator de 2 a, incarcarea este completa in aprox. 5-6 ore. am incercat si cu un incarcator de 1 a, atunci timpul de incarcarea se dubleaza. (cum este logic de altfel.:) )    utilizare usoara, aparat simplu si robust. se pot incarca cu el si alte aparate, cum ar fi de ex. luminile pt. biciclete cu incarcare prin usb.    il am de aprox o saptamana, inca nu stiu cum se comporta in timp. un avantaj fata de alte marci este garantia de 2 ani oferit de comerciant. (la alte marci si alti furnizori am vazut doar intre 6 si 12 luni.)",5
12792,Produsul livrat nu corespunde descrierii,"desi in descriere si in imagine, produsul este prezentat ca fiind negru, boxa livrata a fost de culoare turcoaz. optiunea radio mentionata in titlu si in descriere este in realitate inexistenta.",1
11797,Nu recomand,"ceas ieftin. cat dai atat face. ma asteptam sa tina mai mult de 3 zile. a mers la inceput, dar si-a dat sfarsitul in cele din urma. l-am imperecheat cu un p8 lite cu android 5, dar pe android mai nou nu este compatibil. il luasem pentru fiica-mea, care mai mult a fost incantata cand ne-am primit banii inapoi.",1
4325,Super,"fast charging util si la transfer de date si la incarcare, inclusiv in masina.... merita banii la reducere.",5
7497,Recomand,"produs multumitor.. incarca de doua ori un huawei p10, iar culoarea este superba.",5
7398,Foarte multumit,livrare promta produsul asa cum ma asteptam,5
1263,Multumit,foarte repede se incarca. util si va recomand.,4
692,Produs super.,produs micut dragut si util.,5
12508,Bataie de joc...,"din 5 acumulatori pe care ii are in cutie pentru greutate, 2 sunt neconectati. mai mult de 3000 ma nu cred ca are. recomand sa nu cumparati.",1
1118,Excelent,"am cumparat bateria aceasta si pot spune ca sunt foarte multumit de ea. inainte aveam mari probleme cu bateria telefonului, dar acum de cand am cumparat acest acumulator extern nu mai am acest gen de probleme.",5
9295,Slab,+design frumos si cam atat.   la mine bateria tine 2 zile in conditiile in care il folosesc doar pt ceas  -mie mi-a fost livrat fara cablu usb  camera este vga sau mai proasta   are conectivitate doar 2g deci nu te astepta sa intrii pe facebook cu el.   la mine nu citeste cardul   nu poti schimba temele deci ai doar 3 modele asemanatoare de ceas analogic.,2
6584,Imi place,il folosesc cu un aparat foto sony alpha a6000 si se impaca perfect. dupa ce filmez ceva cu el sau foto multi-shot dureaza maxim 1-2 secunde pana se salveaza si pot face review la cadre.,4
8707,Nu recomand,produsul nu se potriveste descrierii si nu are toate functile mentionate,1
1692,Merita,raport calitate pret ok  este un pic cam badarana dar se fixeaza bine pe geam si nu cade.  tine tableta foarte bine,5
4551,Raport pret/performanta excelent!,raport pret/performanta excelent! recomand.   formatarea ca ntfs pe 64k va creste cu 20% performantele de scriere/citire.   doar daca e cumparat pentru a rula un sistem de operare de pe el sau pentru stocare de fisiere de date de dimensiuni mici nu se recomanda varianta ntfs-64k.  pentru stocare de fisiere multimedia recomand ntfs-64k.  un produs excelent.,5
4305,Excelent,o boxa de exceptie.,5
800,Imi place,"are un sunet foarte bun, incredibil de puternic pentru o boxa atat de mica. este construit din materiale de calitate, frumos, placut la atingere. se conecteaza usor la aparate ca telefon, tableta, laptop. se poate conecta la doua aparate in acelasi timp(telefon, laptop sau telefon, tableta). este foarte folositor daca vrei sa asculti muzica sau radioul, dar nu vrei sa se descarce acumulatorul telefonului. acumulatorul foarte bun, intr-adevar functioneaza mai mult de zece ore cu o incarcare. microfonul incorporat nu este prea util, se aude numai daca vorbesti la circa 1-2cm distanta de microfon. de aceea nu se poate folosi ca hands-free in masina. alte minusuri nu am descoperit inca.",5
13707,Dezamagitor,"face ce spune ca face. cam lipsesc detaliile. camera este de 0,3 mpx si are diametrul de 5,5 mm. nu intra in orice ureche... daca canalul este mai ingust nu prea o puteti folosi. focusul este cam la 1,5 cm. problema a fost ca am scos-o din cutie, am incercat sa dau joc capacelul de protectie al camerei moment in care s-au desprins cu totul si a iesit. a trebuit sa o lipesc cu picatura. are claritate decenta.. e peste media camerelor endo de urechi insa repet atentie la diametru ca nu intra in ureche.",2
5549,Excelent,"produsul e super ok. problema mare cu curieratul sameday. locuiesc in arad si produsul e livrat din arad. cu toate acestea produsul a sosit a treia zii din cauza sameday care functioneaza groaznic. sameday mi-a dat mesaj de contact la curier, dar ghici: nr neapelabil. nu e prima oara!",5
13256,Nu recomand,nu sunt deloc multumita de ele,1
3339,Excelent,"merge foarte bine, incarca destul de repede un zenfone2 de aprox 3 ori",5
9186,Nu functioneaza ca bateria initiala din telefon,bateria asta dureaza doar cateva ore. daca stiam ramaneam la cea veche.,1
985,Ok!,"are cam tot ce v-ati putea dori de la o boxa portabila. merita fiecare banut, o sa fiti incantati de achizitie! raport calitate-pret excelent. recomand!",5
10193,Nu recomand,este ce. a mai proasta casca bleutooth pe care am comandat. o vreodata  nu o recomand la nimeni!!!!!,1
3360,Un produs foarte bun pentru pretul platit,singurul incovenient este faptul ca tremura putin din cauza asta nu i-am acordat 5 stele.  mentionez ca eu nu il montez/demontez. odata montat acolo a ramas,4
12725,Nu recomand,am comandat acest produs dar nu se potriveste pe un p9 lite. decupajele si marimea nu au nici o treaba cu acest model de telefon.  am contactat vanzatorul si mi sa zis sa fac poze si sa le trimit pe whatsapp si se rezolva problema dar nici pana in acest moment nu am un raspun cu privire la aceasta sesizare.  nu este un capata de lume cei 13lei cat a costat folia dar rusine lor pentru nepasare si rusine emag pentru ca permiti sa se intample lucruri de genul acesta in gradina ta,1
11746,Slab,dupa doua luni de utilizare a inceput sa faca probleme. nu mai merge scris/citit la o viteza mai mare de 4-5 mbps si l-am pus in telefon unde a functionat bine putin timp pentru ca a inceput din ce in ce mai des sa-mi apara faptul ca discul (cardul sd) a fost demontat.,2
14358,Dezamagitor,naspa,2
13491,Nu recomand,nu se conecteaza la nici un telefon,1
12782,O mizerie,"culmea, merge la frontier (nu cum scrie mai jos), dar:  - a venit direct zgariata  - nu se poate ajusta. am impins de pinii respectivi de am zis ca rup cureaua si degeaba.    nu recomand!",1
2297,Excelent,"samsung isi spune cuvantul.  aparat premium.  nu se misca de pe parbriz.  foarte usor de instalat.  eu l-am prins la reducere,  o achizitie excelenta.  recomand.",5
11769,Bad luck probabil,"calitate excelenta a produsului, prindere si reglare buna. folisit cu iphone si super incantat incarcarea face fata la utilizare. am dat 2 stele pt ca al meu achizitionat in iulie 2018 a murit martea de incarcare la cateva zile dupa o luna de utilizare. magnet e inca beton:)",2
13614,Produs abandonat de dezvoltatori,"o sa ma limitez strict la lucruri concrete pentru ca daca o sa scriu amanuntit parerea mea o sa arunc prea multa frustrare pe internet. unul din principalele motive pentru care am achizitionat acest ceas a constat in compatibilitatea sa cu windows 10 mobile. un alt motiv a fost bucuria ca un astfel produs de calitate s-a nascut in romania. primele doua luni de utilizare ceasul a functionat cu un android si interactiunea a fost impecabila. ulterior am trecut pe lumia 950 (imi place w10) si interactiunea a functionat. mai anvoios, dar a functionat. ulterior am aflat de preluarea vector de catre fitbit si ca proiectul nu va continua dar ca, in principiu, se va acorda suport in continuare. problema critica a intervenit cand w10 a primit creators update, iar de atunci ceasul nu mai poate interactiona deloc cu telefonul, partea smart a disparut complet. cei de la vector au promis un update al aplicatiei care sa rezolve problema, cu eta sfarsitul lui mai iar astazi au anuntat ca aceasta rezolvare este amanata pe termen nedeterminat, din motive tehnice. tot ceea ce afirm aici este probat si de postarile din forumul de pe situl vector, cei interesati pot sa vada ca sunt foarte multi nemultumiti acolo. opinia mea este ca e doar o problema de timp pana cand si un update de android va provoca o problema similara. in concluzie nu recomand achizitionarea acestui ceas. este un obiect excelent finisat, solid si fiabil, ar fi putut fi smartwatch-ul perfect pentru mine si pentru multi altii dar acum ramane doar un ceas care nu mai merita componenta ""smart"". ma consider mintit de producator implicit de cei care afiseaza vechile caracteristici ale acestui produs.",1
5360,Boxa JBL,"mica si voinica!: d un produs foarte bun, total multumit.;-)",5
14735,Nu recomand,bateria mea de 5 ani tinea mai mult ca asta!!,1
9859,Nu recomand,"a fost totul in regula pana cand a venit caldura mare, acea ventuza aproape ca s-a topit, iar acum suportul se misca destul de mult, cred ca in curand o sa cada. prinderea telefonul este foarte buna, rapid de pus si luat din suport, insa prinderea suportului pe parbriz lasa de dorit.",1
5323,Recomand,sunet si bass excelent pentru acest pret.,5
12438,Nu recomand,"cel mai prost ceas, dupa 3 luni de functionare nu mai incarca, deci prin urmare pot sa l arunc! nu recomand",1
14112,Nu recomand,"adaptorul nu este bun. lacasul in care se pune micro simul trebuia sa fie putin mai adanc, iar grosimea adaptorului putin mai mica. din cauza asta nu intra adaptorul in telefon.",1
1538,Recomand,exact ce trebuia!!,5
14741,Minus 5 stele!,"dezamagitoare experienta cu aceasta tableta, nu voi mai comanda niciodata un produs de la vonino.  in primul rand, am comandat tableta culoarea dark blue, am primit una neagra... n-ar fi o problema asta, numai ca astepti un anumit produs pe care l-ai dorit si ai o surpriza sa iti vina altceva.  in al doilea rand si cel mai important, a functionat o singura data, imediat dupa ce am primit coletul, iar a doua oara cand am deschis-o mi-a dat un system error si nu s-a mai deschis in veci, orice i-as fi facut.  o voi duce la un service sa vad exact care e problema.  minus 5 stele!",1
8056,Sunet prost,se aud extrem de prost. incet si cu ecou.,1
10502,Nemultumit,"nu sunt deloc multumita de produs, telefonul il conectez f greu sau deloc si am samsung a5. sta produsul in cutie.",1
14902,Nu recomand,"nu recomand in niciun caz. bateria nu tine nici macar cat tinea cea veche de trei ani. bateria originala de trei ani tinea cam 30 de ore, cand am cumparat aceasta baterie ”noua”. aceasta baterie nici macar 24 de ore nu tine. 80 de lei cat a costat cu transport bateria a fost dat afara degeaba. pacat ca pe siteul emag sunt furnizori neseriosi care vand astfel de produse. (vad din alte review-uri ca nu eu sunt primul care a patit la fel)",1
14065,Buton defect,dupa 3 luni de folosinta butonul de deschidere a clapetelor se blocheaza astfel incat la fiecare asezare a tel in suport trebuie sa-l deblochezi manual pentru a reveni la pozitia initiala.,1
4138,Recomand,foarte bun produsul! am renuntat la alimentarea de la priza pt acest dispozitiv. icel putin 4 incarcari reusesc cu el.,5
5010,WOW BOXA la bani care este (recomand cu incredere),"suuuper buna, recomand cu incredere!",5
14269,Nu recomand,"bateria tine foarte putin, nici 4 ore. in rest ar fi un ceas util pentru copil. in conditiile in care bateria nu tine, nu l putem folosi",1
10485,Foarte mica,"folia este foarte mica, nu se potriveste cu zte axon 7 mini, vine fara folie pe ambele parti si fara kitul de curatare. pot spune doar ca am dat bani degeaba pe ea. nu recomand acest produs.",1
5107,Excelent,sunt multumit de aceasta baterie externa. incalzesc niste talpici electrici iarna si ma tine destul de mult(6-7 ore).    vroiam sa stiu daca o pot incarca daca nu e descarcata complet? adica daca mai are 50% sau mai mult o pot incarca fara sa fie afectata durata de viata?,5
3015,Recomand,"e ok husa! se incadreaza foarte bine pe samsung galaxy tab t585! am preferat sa ii dau jos folia de protectie pentru ecran pentru ca nu se mula foarte bine pe acesta, posibil si de la faptul ca am folie de sticla atasata!",5
11126,"Foarte slab, marul are puls, scaunul la fel.","scaunul meu din camera se pare ca are puls, si variaza de la 75la 160 in functie de cat de tare il misc.  acum ii dau retur.",1
8734,Made in Malaezia asamblata in vietnam,"bateria a venit cu 20 % pe ea, eu din cate stiu trebuia sa vina 50%. inca nu i am facut reincarcarea, dar se duce foarte repede si nici nu stiu daca are nfc (antena).",1
3166,Foarte multumit,"face bine ce spune ca face. vrei pt alergare un puls pe care sa te bazezi iti ie-i garmin sau sunto (ceas). vrei un puls aproximativ, distanta si calorii valori ce se inscriu in marja de eroare sopecifice bratarilor e f ok. sotia il poarta zilnic. daca ar mai fi fost si rezistent la apa ar fi fost perfect pt ce are nevoie. raport calitate/pret e foarte bun. recomand. bateria cam 5-6 zile.",5
8170,Foarte slab,"foarte proasta, microfon slab, probleme la conectare",1
1136,Recomand,aspect si material nota 10... dau nota 9 pentru cum isi fac ele treaba... iar lantrenta dupa baterie este geniala  per total sunt multumit de aceasta baterie.. acuma sper sa ma si tina:),5
12515,"Overall, o saracie!","bateria este f. slaba si dupa ce oincarci te tine doar vreo ora!!!! asta cred ca este cel mai mare minus.  altul, mai putin important, este ca nu are mufa de incarcare similara cu cea de la samsung... care cred ca este cea mai des intalnita. asa ca esti limitat la cablul din dotare, care are doar 10 cm.... deci trebuie sa stai cu boxa direct langa priza.    in rest, despre sunet, la banii astia nu poti sa ai pretentii prea mari    overall, o saracie!!!",2
12342,Foarte slab,buna. bateria tine doar 4 ore,1
1900,Sunet puternic,sunet foarte bun avand in vedere dimensiunile. bass-ul se aude decent.,5
2902,Foarte multumit,"mic, ieftin si practic!",5
4638,Foarte multumit,o jucarie excelenta. telefonul sta lipit fara probleme.,5
3078,Rezonabil,"la pretul la care e (chiar daca in china e si mai ieftin) e cea buna bratara de buget.  am folosit impreuna cu un iphone si a functionat chiar bine. in caz de apeluri sau mesaje, afisa numele de contact si vibra la tot felul de notificari.  pro:   - pret pentru ce ofera  - hr monitor pe parcursul zilei dar si in timpul exercitiilor fitness  - aplicatia usor de folosit    contra  - pentru mine a contat mult neintegrarea cu apple health intrucat folosesc mai multe applicatii de health & fitness",4
1164,Bun,bratara este buna pentru pretul pe care il are. are o precizie destul de buna si tine incarcata mai mult de 20 de zile.   am prmit comada foarte repede doar ca ecranul este putin ciobit.,4
